acctsessionid,acctuniqueid,username,groupname,realm,nasipaddress,nasidentifier,nasportid,nasporttype,acctstarttime,acctstoptime,acctsessiontime,acctauthentic,connectinfo_start,connectinfo_stop,acctinputoctets,acctoutputoctets,calledstationid,callingstationid,acctterminatecause,servicetype,framedprotocol,framedipaddress,acctstartdelay,acctstopdelay,xascendsessionsvrkey
e05d547b3a75_000_0000001198_1733638253,1aa7ee231af39e0632ecfa58e43b3c2a,vekx8053@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:10","2024/12/08 6:19",484,RADIUS,,,62984,148311,e0-5d-54-7b-3a-75:cityroam,4a-51-b0-a7-9e-71,User-Request,Framed-User,,172.25.29.156,,,
e05d547b39f3_000_0000002798_1733631989,bdfbf3e248979e829bd064c648f4ddea,vekx8053@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:26","2024/12/08 4:38",701,RADIUS,,,261967,750879,e0-5d-54-7b-39-f3:cityroam,4a-51-b0-a7-9e-71,User-Request,Framed-User,,172.25.29.156,,,
e05d547b39f3_000_0000004734_1733638507,aabf520b01875ff952cf707b3f251f23,vekx8053@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:15","2024/12/08 7:26",4306,RADIUS,,,201102,434427,e0-5d-54-7b-39-f3:cityroam,4a-51-b0-a7-9e-71,User-Request,Framed-User,,172.25.29.156,,,
e05d547b39f3_000_0000001795_1733541649,574f1ad92ef08cb66095e47d97619c1a,vehj9217@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:20","2024/12/07 3:24",225,RADIUS,,,293792,924433,e0-5d-54-7b-39-f3:cityroam,c6-30-e6-94-3b-3e,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001753_1733541526,1d753785bc3d449c6871f963ee606859,vehj9217@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:18","2024/12/07 3:20",105,RADIUS,,,465482,2221384,e0-5d-54-7b-39-f3:cityroam,c6-30-e6-94-3b-3e,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000449_1733540712,63f15ebe0e4f25ef42470f634a2ff3ee,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:05","2024/12/07 3:05",6,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000452_1733540749,ec68e9034aef973321e8a784534720d0,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:05","2024/12/07 3:06",15,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000001059_1733540763,445494724361b99f372a9c9d45e10d47,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:06","2024/12/07 3:06",4,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000456_1733540768,709941b27a3a5ee9fccfa13c6dca9857,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:06","2024/12/07 3:07",85,RADIUS,,,37966,55721,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000458_1733540861,393147e6c941bcacbaacbced8df96eed,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:07","2024/12/07 3:08",16,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000750_1733539545,2864a2a2a77b7e7a683ad0f47ea550e3,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 2:45","2024/12/07 2:49",247,RADIUS,,,67249,1499720,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000597_1733539584,e51e44904ecf9ac79ba69f4eb9c6d0d7,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:46","2024/12/07 2:49",179,RADIUS,,,0,2228,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000005631_1733544731,d5a12df8175580159792bbf6ce10baa4,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:12","2024/12/07 4:12",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002681_1733544777,be96a8e6e0865ba688b3307d3bf39442,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:13","2024/12/07 4:17",277,RADIUS,,,61354,82008,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000671_1733626950,23a45892ee1d9e5e57f1a5cc52ebd8e7,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 3:02",,2700,RADIUS,,,854410,12388828,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,,Framed-User,,172.25.31.100,,,
e05d547b39f3_000_0000006989_1733545317,43a81b84047b202bb94ca544fe620ba4,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:22","2024/12/07 4:38",987,RADIUS,,,307642,589970,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b3aa2_000_0000000621_1733625059,bef85418224d36e3301773460c72f8d9,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:31","2024/12/08 2:38",477,RADIUS,,,513654,18390285,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b39f3_000_0000003071_1733551765,8905be9f3b5c9b2fcc72a23b8736c6b4,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:09","2024/12/07 6:15",343,RADIUS,,,366000,687734,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b3a75_000_0000000481_1733541015,47b3538ba6ba3768cf459929f3b800b2,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:10","2024/12/07 3:10",28,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000797_1733539798,60470a7ed0601a6c2094a89461060a2d,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:50","2024/12/07 2:50",29,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000001123_1733541021,e5d17fe16c2b496460b744b678c0172b,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:10","2024/12/07 3:21",688,RADIUS,,,43793,80722,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b3a75_000_0000000349_1733625272,65e5c2bcc130caa237768214c75a3b6e,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:34","2024/12/08 2:39",275,RADIUS,,,622,994,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002679_1733542932,9de24c34c172a99da159e0769c38c71f,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:42","2024/12/07 3:43",69,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000396_1733625657,6e7487a160f93e8586010f9cd6f3ace7,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:40","2024/12/08 2:46",320,RADIUS,,,207205,416557,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b3aa2_000_0000002873_1733545087,fd83ff01b05e2c57f27b0a3b4d319c07,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:18","2024/12/07 4:19",68,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000744_1733625763,098e1b58669a8ece70f5503261c31f12,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:42","2024/12/08 2:48",351,RADIUS,,,7833,25381,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b3aa2_000_0000001795_1733543082,25314a50c4a4e693d168642dc0f8fa0f,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:44","2024/12/07 3:50",305,RADIUS,,,37729,113787,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b39f3_000_0000000286_1733538682,910301b12b9042f4dca34e1e3014947a,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:31","2024/12/07 2:31",21,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003213_1733552133,29eb1d32fa74c5bbfd8031895075a344,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:15","2024/12/07 6:16",27,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000295_1733538713,540e677a4d9d6ae299798a39f649c3d1,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 2:32","2024/12/07 2:32",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000891_1733540255,8760e34cd0f7d29c1a120d0c17687244,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:57","2024/12/07 3:01",238,RADIUS,,,1016733,20456918,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001609_1733541322,a95f894e13fe7e46967e293e016c159e,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:15","2024/12/07 3:16",85,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000004638_1733638170,55273669aa1ac5d823d07eb17043195c,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:09","2024/12/08 6:10",27,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002787_1733543225,3131aece80219ba2915f17d3fd9c6278,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:47","2024/12/07 3:47",4,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000433_1733540460,dd2a4ff832703ef8870935c702070c5b,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:01","2024/12/07 3:04",222,RADIUS,,,482672,2020787,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000006862_1733545158,cb82f98095e81168cb677e8d9fbda46e,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:19","2024/12/07 4:21",121,RADIUS,,,72953,107349,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001701_1733541454,222ead2671d269ee34669768b6f65157,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:17","2024/12/07 3:28",620,RADIUS,,,88957,167500,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,172.25.31.100,,,
e05d547b39f3_000_0000000461_1733539154,e7f804972311035a02ef23e3c56e3bba,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:39","2024/12/07 2:39",3,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000462_1733539159,29b12d083f999463ce0de19dc09808ba,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 1/0.",Wireless-802.11,"2024/12/07 2:39","2024/12/07 2:39",5,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000269_1733624621,466f0ff9c738fcfd1d90495cb6cbfdf8,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:23","2024/12/08 2:24",7,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,86-98-35-ea-ad-37,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000000673_1733539260,790ba41e4109f84174078cff44c3bc1e,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 2:41","2024/12/07 2:41",19,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000000198_1733624710,7f7b1017fa10e3e3c54915d19bcec03e,vdpk0489@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 2:25","2024/12/08 2:30",341,RADIUS,,,99181,388604,e0-5d-54-7b-39-f3:cityroam,86-98-35-ea-ad-37,Lost-Carrier,Framed-User,,172.25.31.100,,,
e05d547b39f3_000_0000002856_1733632185,7d74a91fc9b6345e6736ce295aba9a0a,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:29","2024/12/08 4:42",768,RADIUS,,,216380,425327,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000003465_1733553311,05ceb5fecd6964577604fd1e9475fa33,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:35","2024/12/07 6:47",766,RADIUS,,,101517,183070,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000003069_1733551756,0d128185bf61566808b2b31c9da45ef4,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:09","2024/12/07 6:19",627,RADIUS,,,79647,124661,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000004846_1733638839,9a6426002438f8eae6c985a965a92b5b,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 6:20",,3900,RADIUS,,,101204,237956,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,,Framed-User,,172.25.30.34,,,
e05d547b3aa2_000_0000001325_1733629259,9ec3682893e625055e56b37d4c6fa63e,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 3:41","2024/12/08 3:51",651,RADIUS,,,404573,6257170,e0-5d-54-7b-3a-a2:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000003812_1733633699,5fbdc097b3b29adde18854837652ad83,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:55","2024/12/08 6:15",4814,RADIUS,,,447085,888076,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000000584_1733555614,f8fa7eac68db5bde8b4cfaf32698951a,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 7:13","2024/12/07 7:13",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000646_1733629603,a8120e51ae552e63cb43eb208056cc7a,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 3:46","2024/12/08 3:47",55,RADIUS,,,0,0,e0-5d-54-7b-3a-75:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000001386_1733547193,cd1a8ad04dbc0d85fbfff8ad8954967d,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:53","2024/12/07 4:54",48,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000003985_1733554500,651c93369b9cf1b222618b8931148f25,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:55",,300,RADIUS,,,28258,65817,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000001091_1733628368,d548edc54b7f6dd2ce04bd44890c9a6a,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 3:26","2024/12/08 3:46",1190,RADIUS,,,5404698,1001530,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000003447_1733633347,a7cc5ae7e0fa76501153ccc01554bf3f,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:49","2024/12/08 4:49",7,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000004266_1733551386,714da2e7f082dcb379e90e677528393c,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 6:03","2024/12/07 6:09",360,RADIUS,,,53095,99111,e0-5d-54-7b-3a-a2:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b39f3_000_0000001517_1733547342,054f43a323aea0af293dd88549bdcf10,vdgy1943@b-warriors.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:55","2024/12/07 5:50",3261,RADIUS,,,153843,230007,e0-5d-54-7b-39-f3:cityroam,ba-41-ad-78-f2-d5,User-Request,Framed-User,,172.25.30.34,,,
e05d547b3aa2_000_0000002635_1733544712,b8a8279e1f5e74dff6741378aa0408f0,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 4:11","2024/12/07 4:17",318,RADIUS,,,85784,155582,e0-5d-54-7b-3a-a2:cityroam,66-f3-b8-b2-88-a0,Lost-Carrier,Framed-User,,172.25.31.98,,,
e05d547b3aa2_000_0000001242_1733628653,0716e04d4d3f7726e39c5aeb0a54e296,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 3:30","2024/12/08 3:33",136,RADIUS,,,7157,12399,e0-5d-54-7b-3a-a2:cityroam,66-f3-b8-b2-88-a0,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b3aa2_000_0000002001_1733543595,f59b14511a47e37208492e9421789434,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:53","2024/12/07 3:55",147,RADIUS,,,29430,714158,e0-5d-54-7b-3a-a2:cityroam,66-f3-b8-b2-88-a0,Lost-Carrier,Framed-User,,0.0.0.0,,,
e05d547b39f3_000_0000002876_1733632255,cb5ce91015ae91518a24f4d7ef85add4,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.103,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 4:30","2024/12/08 4:31",51,RADIUS,,,0,0,e0-5d-54-7b-39-f3:cityroam,66-f3-b8-b2-88-a0,User-Request,Framed-User,,0.0.0.0,,,
e05d547b3a75_000_0000000055_1733622782,097b4f8a063a0a030221aa469c6d565d,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.102,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 1:53",,300,RADIUS,,,158070,1087454,e0-5d-54-7b-3a-75:cityroam,66-f3-b8-b2-88-a0,,Framed-User,,172.25.31.98,,,
e05d547b3aa2_000_0000002098_1733543784,db4390a0035a48986232151e5ac6fc2c,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/07 3:56","2024/12/07 4:03",401,RADIUS,,,33906,273511,e0-5d-54-7b-3a-a2:cityroam,66-f3-b8-b2-88-a0,User-Request,Framed-User,,172.25.31.98,,,
e05d547b3aa2_000_0000000066_1733623019,5e74a4331cf96a28c94eb466e65b6409,vcwy7862@app.life-seed.cityroam.jp,,DEFAULT,172.23.10.101,jphub1.nghsig.jp,"Dot11radio 2/0.",Wireless-802.11,"2024/12/08 1:57","2024/12/08 1:57",7,RADIUS,,,0,0,e0-5d-54-7b-3a-a2:cityroam,66-f3-b8-b2-88-a0,User-Request,Framed-User,,0.0.0.0,,,
